sale_id,sale_datetime,customer_id,store_id,payment_type,items_count,gross_amount,discount_header,tax,total_amount
2873,2015-11-22 12:00:10,4,STORE-SO,Tarjeta,1,65.97,0.35,4.24,36.88
2874,2016-12-30 15:00:06,656,STORE-WE,QR,2,489.3,1.78,63.17,549.09
2875,2017-08-12 09:49:44,595,STORE-WE,Tarjeta,2,597.86,7.51,76.75,667.1
2876,2015-11-03 14:33:26,93,STORE-EA,Tarjeta,1,1609.8,7.57,187.36,1628.61
2877,2015-09-10 18:18:46,431,STORE-WE,Tarjeta,1,353.88,6.59,45.15,392.44
2878,2014-11-08 14:10:11,13,STORE-WE,Efectivo,1,416.97,2.8,43.0,373.78
2879,2016-10-08 13:11:45,328,STORE-CE,Efectivo,1,75.18,0.69,7.73,67.18
2880,2017-09-08 10:12:31,754,STORE-CE,Tarjeta,1,106.5,0.58,11.0,95.62
2881,2015-02-25 10:32:07,287,STORE-EA,Efectivo,2,25.87,0.43,3.31,28.75
2882,2015-09-24 15:36:52,465,STORE-WE,Efectivo,2,1173.03,18.4,150.1,1304.73
2883,2015-11-26 11:11:12,106,STORE-CE,Efectivo,1,599.99,8.24,76.93,668.68
2884,2016-08-31 08:47:11,237,STORE-CE,Efectivo,1,29.96,0.21,3.09,26.85
2885,2016-04-12 20:48:12,444,STORE-WE,Efectivo,2,814.37,9.88,83.41,725.03
2886,2016-12-04 12:57:55,216,STORE-EA,Efectivo,1,19.41,0.27,1.98,17.24
2887,2016-12-04 14:28:40,447,STORE-WE,Efectivo,1,104.85,0.49,13.57,117.93
2888,2014-11-11 17:06:55,276,STORE-WE,Efectivo,2,171.29,2.35,18.3,159.08
2889,2015-04-02 10:05:18,480,STORE-WE,Efectivo,1,89.97,0.35,9.31,80.94
2890,2015-12-12 09:24:07,191,STORE-WE,Tarjeta,3,54.17,0.12,7.03,61.08
2891,2017-10-02 12:04:21,766,STORE-WE,Efectivo,4,969.11,3.86,48.2,418.95
2892,2017-04-10 15:43:48,770,STORE-SO,Tarjeta,2,30.13,0.18,2.15,18.71
2893,2017-09-29 09:00:03,311,STORE-WE,Tarjeta,5,333.91,6.06,38.74,336.72
2894,2014-09-29 12:48:00,437,STORE-EA,Tarjeta,4,1609.32,13.15,207.5,1803.67
2895,2014-08-20 18:37:50,258,STORE-CE,Tarjeta,1,601.96,2.85,54.41,472.93
2896,2014-07-11 08:06:13,439,STORE-CE,Tarjeta,2,732.92,6.71,75.35,654.98
2897,2015-03-22 16:50:00,77,STORE-WE,Tarjeta,1,19.98,0.14,2.06,17.9
2898,2017-05-12 14:38:33,656,STORE-EA,Efectivo,1,12.84,0.15,1.32,11.44
2899,2017-11-13 20:17:59,723,STORE-CE,Efectivo,2,380.18,2.64,34.47,299.62
2900,2016-09-04 15:30:48,112,STORE-SO,Tarjeta,3,163.88,1.84,16.8,146.06
2901,2016-02-06 13:38:27,209,STORE-SO,Efectivo,1,165.28,1.44,17.0,147.78
2902,2015-03-22 13:23:43,252,STORE-WE,Efectivo,3,2057.45,21.46,216.32,1880.32
2903,2015-07-02 13:52:15,257,STORE-EA,Tarjeta,1,19.44,0.16,2.51,21.79
2904,2015-06-15 13:42:25,550,STORE-SO,Tarjeta,1,14.59,0.22,1.49,12.94
2905,2014-11-26 14:39:03,202,STORE-EA,QR,5,422.13,0.99,53.77,467.41
2906,2017-05-12 13:55:21,729,STORE-WE,Efectivo,4,627.2,5.27,70.95,616.72
2907,2014-05-02 20:06:00,240,STORE-EA,QR,1,32.67,0.03,3.39,29.5
2908,2017-09-03 15:55:44,684,STORE-EA,Tarjeta,4,727.81,12.01,89.12,774.63
2909,2016-12-03 14:46:53,463,STORE-CE,Efectivo,2,611.94,6.08,78.76,684.62
2910,2015-07-18 10:01:38,289,STORE-WE,Efectivo,1,519.96,9.36,66.38,576.98
2911,2016-07-21 09:55:33,444,STORE-SO,Efectivo,2,462.73,3.84,47.62,413.96
2912,2015-06-09 12:44:48,78,STORE-SO,Efectivo,3,433.15,2.83,22.42,194.91
2913,2017-11-27 18:42:55,771,STORE-WE,Efectivo,1,71.96,0.99,7.36,63.94
2914,2015-03-27 16:26:42,598,STORE-WE,Efectivo,1,83.7,0.03,10.88,94.55
2915,2015-09-22 11:00:40,676,STORE-SO,Tarjeta,2,80.38,1.23,10.29,89.44
2916,2015-11-17 13:01:40,575,STORE-WE,Efectivo,7,2033.99,14.09,241.74,2101.26
2917,2015-11-10 13:55:02,179,STORE-CE,Efectivo,5,2165.12,6.22,280.66,2439.56
2918,2014-09-10 20:47:20,527,STORE-SO,Efectivo,1,9.64,0.13,1.24,10.75
2919,2015-08-05 18:28:14,707,STORE-CE,Efectivo,4,114.37,0.25,9.41,81.81
2920,2017-09-03 17:31:25,301,STORE-WE,Tarjeta,1,281.96,1.07,31.02,269.62
2921,2015-11-01 19:39:50,653,STORE-SO,Efectivo,1,301.96,2.11,38.98,338.83
2922,2015-04-29 09:22:27,83,STORE-EA,Tarjeta,1,9.96,0.11,1.02,8.88
2923,2016-05-01 18:54:44,633,STORE-SO,Tarjeta,3,140.52,0.24,18.24,158.52
2924,2014-08-05 09:46:24,603,STORE-EA,Tarjeta,3,1217.38,9.58,157.01,1364.81
2925,2016-01-04 12:38:12,131,STORE-EA,Efectivo,2,354.44,1.91,13.95,121.29
2926,2016-11-07 19:09:55,672,STORE-WE,Efectivo,1,2003.92,11.74,206.88,1798.28
2927,2016-06-14 16:56:36,183,STORE-WE,QR,1,1616.86,20.11,165.54,1438.92
2928,2016-09-24 20:54:45,77,STORE-CE,Efectivo,1,127.95,1.38,16.45,143.02
2929,2017-03-30 16:02:08,468,STORE-SO,Efectivo,1,59.76,0.53,7.7,66.93
2930,2017-06-04 15:50:05,383,STORE-SO,QR,2,117.62,0.25,15.26,132.63
2931,2015-04-07 12:53:43,87,STORE-EA,Tarjeta,1,14.67,0.06,1.52,13.2
2932,2014-05-21 16:55:29,436,STORE-EA,Efectivo,3,711.68,8.11,91.46,795.03
2933,2016-09-05 10:57:28,598,STORE-EA,Efectivo,1,192.16,2.82,24.61,213.95
2934,2016-09-18 09:30:42,479,STORE-WE,Efectivo,3,2477.78,21.5,264.49,2299.0
2935,2016-03-13 16:15:15,554,STORE-WE,Tarjeta,2,4940.87,76.1,632.42,5497.19
2936,2014-10-16 11:10:48,202,STORE-WE,QR,2,197.91,0.68,25.17,218.81
2937,2017-10-08 10:59:59,772,STORE-EA,Tarjeta,1,42.76,0.84,5.45,47.37
2938,2015-05-07 14:49:17,418,STORE-SO,Efectivo,1,45.68,0.13,5.92,51.47
2939,2016-04-14 11:46:16,759,STORE-EA,Tarjeta,1,25.06,0.28,3.22,28.0
2940,2016-11-21 18:30:57,743,STORE-CE,Efectivo,3,176.97,2.74,18.05,156.89
2941,2017-09-10 18:07:42,758,STORE-SO,Efectivo,1,2.78,0.04,0.36,3.1
2942,2017-09-09 10:59:34,471,STORE-WE,Efectivo,1,99.87,1.91,12.73,110.69
2943,2014-11-01 18:46:31,485,STORE-WE,Efectivo,2,65.8,0.73,8.46,73.53
2944,2016-04-03 09:50:44,10,STORE-CE,Efectivo,2,331.08,3.54,42.58,370.12
2945,2017-01-12 13:55:14,323,STORE-WE,Efectivo,1,9.78,0.13,1.25,10.9
2946,2015-11-20 17:49:59,584,STORE-WE,Efectivo,1,30.24,0.11,3.13,27.21
2947,2016-11-27 17:04:41,332,STORE-EA,Efectivo,1,31.56,0.39,4.05,35.22
2948,2017-11-06 13:24:58,87,STORE-WE,QR,5,190.05,2.06,24.44,212.43
2949,2016-12-02 19:47:47,471,STORE-WE,Efectivo,4,235.33,3.18,25.99,225.91
2950,2016-12-17 19:24:41,650,STORE-WE,Efectivo,1,46.53,0.81,5.94,51.66
2951,2014-08-24 20:35:54,62,STORE-SO,Tarjeta,1,25.5,0.49,3.25,28.26
2952,2015-09-17 14:51:14,725,STORE-EA,Efectivo,10,9258.58,19.48,995.64,8654.38
2953,2016-11-26 11:16:07,159,STORE-EA,Tarjeta,1,521.96,5.75,39.97,347.4
2954,2017-11-19 12:05:07,580,STORE-SO,Tarjeta,1,22.96,0.39,2.93,25.5
2955,2017-06-03 09:21:47,242,STORE-WE,Efectivo,1,1099.5,17.56,140.65,1222.59
2956,2014-04-08 17:59:12,20,STORE-SO,Efectivo,1,1215.92,23.14,155.06,1347.84
2957,2014-10-11 19:07:36,588,STORE-SO,Efectivo,2,16.23,0.22,2.08,18.09
2958,2017-07-07 13:08:54,211,STORE-EA,Tarjeta,6,2031.45,6.18,174.03,1512.69
2959,2016-07-04 13:24:36,47,STORE-WE,QR,3,337.22,4.63,35.13,305.36
2960,2017-05-19 19:00:19,640,STORE-CE,Efectivo,2,136.51,0.95,14.07,122.33
2961,2017-10-12 08:37:34,356,STORE-WE,Tarjeta,2,441.72,6.35,56.6,491.97
2962,2016-08-06 11:54:24,365,STORE-WE,Efectivo,1,263.96,3.03,27.06,235.2
2963,2014-08-25 14:20:49,26,STORE-WE,Efectivo,4,176.14,0.88,22.78,198.04
2964,2015-09-14 13:51:43,535,STORE-CE,Tarjeta,1,25.9,0.5,3.3,28.7
2965,2017-03-05 20:08:33,119,STORE-SO,QR,4,839.25,10.88,107.69,936.06
2966,2017-04-15 17:37:14,175,STORE-CE,Efectivo,1,25.92,0.12,2.68,23.3
2967,2014-03-30 09:25:00,738,STORE-EA,Tarjeta,1,10.5,0.13,1.35,11.72
2968,2014-11-11 16:54:29,748,STORE-EA,Tarjeta,2,1073.88,9.24,69.77,606.46
2969,2016-03-12 13:09:52,159,STORE-WE,Tarjeta,4,1824.95,19.91,209.62,1822.07
2970,2017-02-09 12:53:14,505,STORE-WE,Tarjeta,1,21.12,0.23,2.72,23.61
2971,2014-11-11 15:43:29,16,STORE-WE,Tarjeta,3,851.61,0.93,91.87,798.57
2972,2017-08-20 10:38:18,757,STORE-WE,Efectivo,3,378.63,0.59,45.64,396.71
2973,2016-01-15 10:47:42,337,STORE-EA,Tarjeta,1,81.98,0.57,10.58,91.99
2974,2014-07-20 20:52:44,231,STORE-WE,Tarjeta,4,178.67,2.21,22.66,196.94
2975,2017-02-06 08:38:20,421,STORE-EA,Efectivo,1,300.98,2.44,30.98,269.32
2976,2015-12-25 12:32:44,83,STORE-EA,Efectivo,1,414.96,7.99,52.91,459.88
2977,2016-10-08 09:17:54,141,STORE-SO,Efectivo,1,484.65,5.82,49.65,431.55
2978,2017-07-13 19:36:30,646,STORE-CE,Efectivo,2,373.94,0.27,48.58,422.25
2979,2017-04-24 18:53:13,604,STORE-WE,Tarjeta,1,690.0,7.23,70.82,615.59
2980,2014-09-07 15:18:45,47,STORE-CE,Efectivo,4,643.78,1.18,83.54,726.14
2981,2016-11-21 14:03:51,161,STORE-EA,Efectivo,1,12.96,0.24,1.65,14.37
2982,2017-09-16 13:09:52,700,STORE-EA,Tarjeta,1,25.68,0.1,2.66,23.1
2983,2016-07-19 19:13:54,560,STORE-SO,Efectivo,6,1110.5,12.08,142.79,1241.21
2984,2017-09-15 19:59:51,302,STORE-WE,Efectivo,3,3639.73,26.07,375.14,3260.85
2985,2016-12-11 11:44:47,375,STORE-EA,QR,5,1784.57,11.97,161.29,1401.96
2986,2014-12-10 08:59:55,65,STORE-WE,Efectivo,3,540.22,4.91,58.59,509.31
2987,2014-12-13 20:11:54,576,STORE-WE,Efectivo,2,127.33,1.81,11.88,103.24
2988,2017-09-21 15:46:25,298,STORE-SO,Efectivo,1,40.98,0.05,1.59,13.83
2989,2017-09-07 12:52:42,370,STORE-WE,Efectivo,1,19.76,0.37,2.52,21.91
2990,2015-11-02 10:01:35,574,STORE-EA,Efectivo,1,121.96,0.99,14.14,122.91
2991,2017-12-11 14:21:27,472,STORE-EA,Efectivo,1,128.85,0.98,16.62,144.49
2992,2017-04-01 18:30:22,335,STORE-SO,Tarjeta,1,127.95,0.2,16.61,144.36
2993,2015-12-30 20:25:25,53,STORE-WE,Efectivo,5,3960.45,39.93,417.48,3628.89
2994,2016-03-10 09:33:46,581,STORE-WE,Tarjeta,2,5213.54,60.05,534.79,4648.55
2995,2014-04-06 12:18:44,673,STORE-WE,Efectivo,4,199.99,2.65,25.65,222.99
2996,2014-10-05 11:44:54,632,STORE-EA,Tarjeta,1,114.9,0.85,11.84,102.91
2997,2016-08-13 16:25:06,644,STORE-SO,QR,2,89.32,1.09,11.47,99.7
2998,2014-11-17 10:20:48,91,STORE-CE,Efectivo,1,8.85,0.07,0.91,7.92
2999,2017-04-24 20:37:55,323,STORE-EA,Tarjeta,1,69.98,0.76,9.0,78.22
3000,2017-08-24 20:03:54,662,STORE-EA,Tarjeta,2,820.8,11.26,83.9,729.28
3001,2017-02-23 19:19:29,557,STORE-WE,Efectivo,2,98.35,0.92,10.33,89.77
3002,2016-11-19 18:10:36,300,STORE-SO,Tarjeta,1,23.1,0.16,2.38,20.7
3003,2016-11-14 10:28:44,622,STORE-WE,Tarjeta,1,9.84,0.1,1.27,11.01
3004,2017-07-06 15:18:57,739,STORE-SO,QR,1,299.05,4.05,30.57,265.76
3005,2016-12-25 10:13:13,165,STORE-EA,Efectivo,1,21.12,0.35,2.7,23.47
3006,2017-04-23 20:47:12,144,STORE-EA,Tarjeta,1,54.9,0.14,7.12,61.88
3007,2015-12-14 19:41:00,453,STORE-WE,Efectivo,1,15.24,0.16,1.96,17.04
3008,2015-04-19 13:46:54,311,STORE-CE,Efectivo,2,1649.8,1.29,42.73,371.4
3009,2016-09-04 17:06:43,732,STORE-SO,Efectivo,4,291.74,5.8,37.17,323.11
3010,2017-09-24 20:54:09,136,STORE-WE,Efectivo,2,1706.85,1.04,177.38,1541.82
3011,2016-02-04 14:43:53,15,STORE-WE,Efectivo,1,17.96,0.18,1.84,16.03
3012,2017-05-19 10:59:03,341,STORE-SO,Tarjeta,2,427.8,2.18,44.21,384.27
3013,2015-09-03 09:22:30,435,STORE-WE,Efectivo,1,297.69,2.5,30.63,266.28
3014,2016-06-09 10:03:07,683,STORE-CE,Efectivo,1,692.94,5.52,89.36,776.78
3015,2015-11-07 16:41:21,292,STORE-SO,Efectivo,2,4538.77,5.07,176.35,1532.92
3016,2016-06-15 17:27:09,202,STORE-CE,Tarjeta,1,216.86,2.17,22.27,193.59
3017,2015-04-25 11:25:31,773,STORE-CE,Efectivo,2,330.15,1.57,42.72,371.3
3018,2016-09-23 12:44:38,186,STORE-EA,Tarjeta,3,90.61,0.05,6.77,58.87
3019,2016-08-18 10:41:47,174,STORE-CE,Tarjeta,2,115.14,0.46,11.11,96.56
3020,2014-03-02 14:49:44,608,STORE-EA,Efectivo,2,47.76,0.03,6.2,53.93
3021,2014-12-30 20:42:42,316,STORE-EA,Efectivo,1,34.96,0.5,3.57,31.04
3022,2015-04-10 09:49:29,259,STORE-EA,Efectivo,2,156.71,1.13,20.23,175.81
3023,2015-12-25 18:24:17,268,STORE-WE,Tarjeta,3,1530.49,24.47,156.78,1362.81
3024,2015-04-05 18:41:28,75,STORE-EA,Tarjeta,1,29.88,0.18,3.08,26.8
3025,2015-01-17 13:00:07,734,STORE-SO,Efectivo,1,111.2,1.1,11.42,99.28
3026,2017-05-20 09:05:07,255,STORE-WE,Efectivo,3,1083.82,11.91,111.35,967.89
3027,2017-08-13 18:42:58,471,STORE-EA,Efectivo,1,21.93,0.2,2.25,19.59
3028,2015-12-31 16:14:01,768,STORE-CE,Efectivo,3,202.58,0.1,21.06,183.03
3029,2017-12-25 17:36:36,93,STORE-WE,Efectivo,2,462.56,1.06,55.0,478.11
3030,2016-09-01 15:17:44,311,STORE-EA,Efectivo,4,744.15,4.16,96.2,836.19
3031,2017-08-05 19:06:50,126,STORE-CE,Tarjeta,1,188.82,1.64,19.42,168.84
3032,2014-02-18 17:11:24,181,STORE-CE,QR,1,62.9,0.39,3.22,27.99
3033,2016-11-22 15:41:44,189,STORE-CE,Efectivo,5,115.69,0.41,7.81,67.85
3034,2015-12-14 14:19:36,14,STORE-WE,Efectivo,1,29.22,0.22,3.77,32.77
3035,2015-06-13 10:06:20,542,STORE-SO,Efectivo,1,6.48,0.03,0.84,7.29
3036,2017-12-28 09:45:58,332,STORE-WE,Tarjeta,1,3.96,0.02,0.15,1.32
3037,2017-09-20 20:34:11,278,STORE-EA,Efectivo,14,7973.55,57.87,949.27,8251.32
3038,2017-08-22 19:01:25,657,STORE-EA,Tarjeta,1,524.22,3.73,40.4,351.2
3039,2015-06-18 16:52:34,404,STORE-SO,Efectivo,1,17.04,0.05,1.77,15.35
3040,2014-12-20 20:51:33,577,STORE-CE,Efectivo,2,178.96,0.6,10.96,95.23
3041,2016-09-11 15:04:33,549,STORE-CE,Efectivo,2,17.04,0.13,1.01,8.79
3042,2016-11-12 17:34:45,728,STORE-EA,Efectivo,5,5103.2,21.11,463.71,4030.69
3043,2016-03-14 20:41:07,71,STORE-WE,Efectivo,1,52.38,0.53,5.38,46.75
3044,2016-11-13 20:13:42,476,STORE-EA,Efectivo,2,2294.9,29.1,294.55,2560.35
3045,2017-09-19 09:11:55,336,STORE-WE,Efectivo,4,1023.24,1.86,90.45,786.21
3046,2017-12-04 17:44:11,559,STORE-CE,Efectivo,1,76.96,0.66,7.92,68.83
3047,2015-08-31 08:35:28,175,STORE-CE,Efectivo,1,26.2,0.24,2.69,23.41
3048,2017-06-03 20:20:07,165,STORE-WE,Efectivo,3,61.6,0.33,7.84,68.13
3049,2016-03-31 10:36:13,553,STORE-EA,Efectivo,1,364.44,2.57,42.31,367.74
3050,2014-10-25 18:10:05,693,STORE-WE,Tarjeta,1,61.76,0.86,6.31,54.86
3051,2017-03-26 09:07:32,774,STORE-SO,Efectivo,2,57.01,0.99,7.28,63.3
3052,2014-12-27 12:23:34,354,STORE-EA,Efectivo,1,852.46,2.99,99.35,863.57
3053,2017-09-15 10:27:42,270,STORE-SO,Efectivo,1,204.95,3.15,20.91,181.72
3054,2016-08-16 16:57:50,775,STORE-WE,Tarjeta,1,201.6,2.98,20.58,178.88
3055,2016-11-04 12:42:34,628,STORE-WE,QR,1,192.8,3.6,24.6,213.8
3056,2015-10-18 15:08:36,608,STORE-CE,Efectivo,2,400.44,0.69,13.02,113.19
3057,2016-10-31 15:44:20,384,STORE-SO,Tarjeta,1,40.08,0.11,4.15,36.1
3058,2014-03-30 16:58:22,316,STORE-WE,Efectivo,1,241.96,0.33,26.69,232.03
3059,2015-04-18 17:34:32,721,STORE-WE,Tarjeta,1,115.44,1.57,14.8,128.67
3060,2017-07-09 11:44:06,441,STORE-EA,Efectivo,4,847.46,5.56,109.45,951.35
3061,2017-06-27 18:52:02,219,STORE-CE,Efectivo,1,20.07,0.21,2.58,22.44
3062,2014-12-22 11:02:12,731,STORE-WE,Efectivo,1,11.76,0.08,1.52,13.2
3063,2017-11-21 10:19:54,602,STORE-WE,Efectivo,2,62.68,1.04,6.69,58.15
3064,2016-06-27 11:08:38,664,STORE-WE,Tarjeta,1,251.98,1.95,25.95,225.58
3065,2017-12-28 16:13:37,685,STORE-WE,Tarjeta,1,425.88,6.23,43.48,377.95
3066,2016-04-08 13:17:08,529,STORE-SO,Tarjeta,1,354.9,2.44,45.82,398.28
3067,2014-03-18 19:39:27,736,STORE-WE,Tarjeta,1,1409.8,4.02,155.26,1349.57
3068,2017-07-03 09:35:16,362,STORE-WE,Efectivo,1,87.92,1.01,11.3,98.21
3069,2017-04-20 12:24:41,52,STORE-EA,Tarjeta,4,598.02,3.86,61.69,536.25
3070,2016-08-03 10:25:29,744,STORE-CE,Tarjeta,2,248.82,2.93,31.97,277.86
3071,2016-12-03 12:43:27,307,STORE-WE,Efectivo,1,772.68,13.42,98.7,857.96
3072,2014-03-19 19:09:34,205,STORE-SO,Tarjeta,7,808.39,2.63,76.46,664.6
3073,2015-04-20 11:04:40,302,STORE-CE,Efectivo,1,146.82,1.24,15.11,131.33
3074,2015-09-19 19:17:40,460,STORE-WE,Tarjeta,1,22.96,0.36,2.94,25.54
3075,2014-08-27 19:41:12,463,STORE-SO,Tarjeta,1,13.36,0.1,1.72,14.98
3076,2016-12-19 17:10:26,776,STORE-EA,Tarjeta,2,46.33,0.17,4.89,42.49
3077,2014-08-02 10:20:50,126,STORE-CE,Efectivo,3,886.28,17.57,112.93,981.64
3078,2015-09-21 14:24:01,674,STORE-SO,Efectivo,9,3631.96,36.65,467.39,4062.7
3079,2016-12-11 11:04:17,490,STORE-WE,Tarjeta,1,504.9,4.52,51.92,451.32
3080,2015-08-07 09:34:07,601,STORE-EA,Efectivo,1,133.5,0.84,13.77,119.73
3081,2015-11-15 18:35:26,187,STORE-EA,Tarjeta,3,233.67,1.65,29.03,252.31
3082,2017-04-04 09:21:40,563,STORE-CE,Efectivo,1,479.8,7.31,48.95,425.48
3083,2016-12-24 09:23:58,342,STORE-EA,Efectivo,1,799.56,7.83,102.92,894.65
3084,2017-12-13 13:49:17,597,STORE-WE,QR,1,31.44,0.17,4.07,35.34
3085,2017-12-22 10:55:51,744,STORE-CE,Efectivo,3,158.9,0.84,13.95,121.24
3086,2017-10-21 11:17:00,381,STORE-EA,Efectivo,2,639.2,6.82,51.29,445.84
3087,2015-11-13 09:24:14,155,STORE-CE,Efectivo,3,210.82,1.37,27.23,236.68
3088,2015-04-16 14:06:50,767,STORE-CE,Efectivo,2,1854.41,18.1,190.51,1655.94
3089,2016-12-16 09:11:33,8,STORE-WE,Efectivo,1,704.9,8.53,72.2,627.59
3090,2016-10-21 19:56:19,604,STORE-EA,Efectivo,1,391.92,3.64,30.1,261.61
3091,2017-12-01 17:52:51,378,STORE-EA,Tarjeta,1,9.64,0.04,1.0,8.67
3092,2016-10-20 15:06:33,321,STORE-CE,Tarjeta,3,176.31,0.7,17.19,149.45
3093,2017-09-29 13:44:36,546,STORE-EA,Efectivo,1,63.96,0.01,6.65,57.81
3094,2017-08-18 12:35:17,454,STORE-WE,Efectivo,3,4557.87,23.67,498.66,4334.48
3095,2017-11-12 17:06:57,94,STORE-WE,Tarjeta,2,94.36,1.18,12.11,105.29
3096,2014-10-11 08:10:20,239,STORE-WE,Efectivo,1,7.64,0.13,0.98,8.49
3097,2015-11-28 20:24:11,467,STORE-EA,Efectivo,2,130.4,2.33,16.65,144.72
3098,2015-07-27 13:51:47,311,STORE-SO,Efectivo,1,29.97,0.49,3.83,33.31
3099,2016-10-20 18:50:34,560,STORE-CE,Efectivo,3,338.54,0.5,43.95,381.99
3100,2017-09-14 16:38:56,678,STORE-WE,Tarjeta,1,56.7,0.94,7.25,63.01
3101,2017-12-23 14:30:37,214,STORE-SO,Efectivo,3,379.15,5.54,38.71,336.48
3102,2015-10-05 10:16:00,224,STORE-WE,Efectivo,2,584.94,4.28,45.91,399.09
3103,2014-11-02 18:32:45,139,STORE-CE,Efectivo,1,110.97,0.29,11.5,99.99
3104,2016-01-22 10:42:08,405,STORE-EA,Efectivo,2,252.93,0.66,21.44,186.34
3105,2017-07-11 10:24:36,509,STORE-CE,Efectivo,1,30.32,0.51,3.88,33.69
3106,2017-09-11 19:17:03,227,STORE-WE,QR,5,2252.58,12.14,235.05,2043.12
3107,2016-02-23 18:23:45,142,STORE-EA,Efectivo,1,71.97,0.27,7.45,64.76
3108,2016-01-22 20:15:43,510,STORE-EA,Efectivo,1,32.92,0.42,3.37,29.29
3109,2015-12-12 17:26:45,457,STORE-WE,Efectivo,2,526.88,0.91,68.38,594.35
3110,2016-10-29 15:11:28,110,STORE-WE,Tarjeta,1,14.68,0.09,1.51,13.16
3111,2017-05-28 13:51:29,629,STORE-EA,Tarjeta,1,247.44,1.95,31.91,277.4
3112,2014-12-21 16:18:17,504,STORE-SO,Efectivo,1,60.8,0.03,2.37,20.58
3113,2016-11-24 14:33:45,616,STORE-WE,Efectivo,1,25.35,0.15,3.28,28.48
3114,2015-11-20 11:19:40,684,STORE-WE,Efectivo,3,155.16,0.33,20.13,174.96
3115,2017-05-29 09:19:26,587,STORE-CE,Efectivo,4,522.79,8.65,66.84,580.98
3116,2014-12-02 13:54:05,431,STORE-CE,Tarjeta,1,11.97,0.01,0.31,2.69
3117,2014-04-07 18:05:04,92,STORE-SO,QR,2,259.29,1.12,33.56,291.73
3118,2015-09-08 19:15:05,101,STORE-SO,Efectivo,1,21.36,0.07,2.77,24.06
3119,2017-09-09 10:36:03,137,STORE-CE,Efectivo,1,12.32,0.12,1.27,11.01
3120,2015-09-06 09:47:18,402,STORE-SO,Tarjeta,1,11.48,0.01,0.45,3.88
3121,2017-11-02 16:59:31,256,STORE-EA,Tarjeta,1,480.74,3.23,49.58,430.94
3122,2015-03-28 20:55:00,582,STORE-EA,Tarjeta,1,22.92,0.33,2.94,25.53
3123,2015-08-13 14:43:32,268,STORE-CE,Tarjeta,1,11.36,0.22,1.45,12.59
3124,2015-05-12 19:08:30,198,STORE-WE,Efectivo,1,18.24,0.03,1.89,16.45
3125,2017-07-23 15:32:43,757,STORE-EA,Efectivo,1,41.4,0.66,5.3,46.04
3126,2016-09-24 18:56:34,150,STORE-CE,Tarjeta,1,2211.86,3.96,56.99,495.4
3127,2017-05-05 19:07:25,454,STORE-SO,Efectivo,1,34.5,0.22,4.46,38.74
3128,2016-10-06 08:39:12,102,STORE-CE,QR,1,28.85,0.01,3.75,32.59
3129,2014-11-03 19:00:45,248,STORE-SO,Efectivo,2,184.18,1.83,18.92,164.44
3130,2015-10-01 14:44:34,85,STORE-EA,Tarjeta,2,334.43,6.37,42.65,370.71
3131,2017-12-02 19:22:15,180,STORE-WE,Efectivo,3,1678.71,4.13,178.73,1553.55
3132,2017-12-11 19:42:58,156,STORE-CE,Tarjeta,1,145.39,2.01,14.86,129.16
3133,2016-07-17 16:43:38,590,STORE-WE,Tarjeta,7,664.8,10.53,83.96,729.83
3134,2017-05-12 17:28:10,102,STORE-EA,Efectivo,1,7.38,0.03,0.76,6.63
3135,2015-11-20 20:33:57,524,STORE-EA,Efectivo,2,256.72,3.16,26.29,228.5
3136,2016-09-24 11:11:04,554,STORE-WE,Efectivo,2,1008.95,1.51,112.66,979.29
3137,2016-10-21 13:53:08,101,STORE-EA,Efectivo,1,1101.96,10.27,84.62,735.53
3138,2016-10-24 16:22:03,345,STORE-SO,Efectivo,1,299.97,0.85,31.09,270.22
3139,2014-07-08 14:31:24,183,STORE-WE,Efectivo,2,873.99,5.35,90.2,784.04
3140,2015-03-13 10:23:07,377,STORE-WE,Tarjeta,2,1471.68,13.16,159.87,1389.61
3141,2017-12-02 13:58:43,251,STORE-SO,Tarjeta,1,701.96,14.01,89.43,777.38
3142,2015-04-22 11:53:34,617,STORE-WE,Efectivo,2,175.11,2.13,19.6,170.39
3143,2014-09-16 20:54:07,576,STORE-EA,Tarjeta,1,41.94,0.35,4.32,37.52
3144,2014-12-28 12:19:30,322,STORE-EA,Efectivo,3,2583.19,29.01,332.04,2886.22
3145,2014-10-21 12:16:13,246,STORE-WE,Efectivo,1,45.45,0.44,4.67,40.59
3146,2017-11-30 19:40:36,596,STORE-WE,Tarjeta,1,25.83,0.43,3.3,28.7
3147,2014-06-06 14:13:59,642,STORE-CE,Efectivo,2,140.42,0.58,4.94,42.93
3148,2017-11-23 12:59:59,118,STORE-CE,Efectivo,1,244.95,0.03,25.47,221.4
3149,2017-06-18 18:32:52,72,STORE-CE,Tarjeta,1,92.94,0.54,9.6,83.41
3150,2017-05-05 08:59:29,483,STORE-EA,QR,1,6.68,0.03,0.86,7.51
3151,2016-11-04 17:54:31,735,STORE-WE,Tarjeta,6,1831.29,15.07,188.49,1638.44
3152,2014-09-11 08:22:00,753,STORE-WE,Efectivo,1,127.95,1.43,16.45,142.97
3153,2017-02-16 17:29:21,244,STORE-EA,Efectivo,2,594.5,9.12,76.1,661.48
3154,2014-11-24 12:22:06,244,STORE-CE,Efectivo,4,508.62,4.09,65.59,570.12
