sale_id,line_n,product_id,quantity,unit_price,gross_amount,line_discount,net_amount
2348,4,800,3,6.23,18.69,0.0,18.69
2349,1,1567,3,8.45,25.35,0.0,25.35
2349,2,1531,3,11.76,35.28,0.0,35.28
2350,1,482,5,6.68,33.4,0.0,33.4
2351,1,1492,3,349.0,1047.0,209.4,837.6
2352,1,1050,3,16.95,50.85,10.17,40.68
2353,1,542,2,130.98,261.96,52.39,209.57
2354,1,1696,4,6.99,27.96,5.59,22.37
2355,1,626,2,6.47,12.94,9.06,3.88
2355,2,1697,3,48.04,144.12,28.82,115.3
2356,1,1311,2,3.18,6.36,4.45,1.91
2357,1,583,7,30.98,216.86,173.49,43.37
2358,1,470,4,195.99,783.96,0.0,783.96
2358,2,998,2,30.56,61.12,12.22,48.9
2358,3,697,2,4.91,9.82,1.96,7.86
2359,1,1648,2,3.69,7.38,1.48,5.9
2359,2,1258,2,8.57,17.14,3.43,13.71
2360,1,1698,3,60.98,182.94,0.0,182.94
2361,1,925,4,6.94,27.76,0.0,27.76
2362,1,1063,1,25.99,25.99,0.0,25.99
2363,1,722,5,28.38,141.9,28.38,113.52
2363,2,1188,3,149.95,449.85,89.97,359.88
2364,1,1589,4,7.92,31.68,6.34,25.34
2365,1,592,3,4.98,14.94,2.99,11.95
2365,2,1699,3,2.08,6.24,0.0,6.24
2366,1,40,8,115.99,927.92,185.58,742.34
2367,1,1373,1,16.16,16.16,9.7,6.46
2367,2,746,5,2.88,14.4,2.88,11.52
2367,3,873,2,138.99,277.98,55.6,222.38
2368,1,810,4,5.84,23.36,0.0,23.36
2369,1,866,3,2.89,8.67,0.0,8.67
2369,2,1258,3,8.57,25.71,0.0,25.71
2370,1,337,7,14.42,100.94,0.0,100.94
2371,1,475,1,70.98,70.98,7.1,63.88
2372,1,1424,4,243.98,975.92,292.78,683.14
2372,2,1700,3,2.46,7.38,5.9,1.48
2372,3,516,7,7.27,50.89,10.18,40.71
2373,1,965,5,55.98,279.9,0.0,279.9
2374,1,1356,5,3.28,16.4,3.28,13.12
2374,2,1369,4,57.98,231.92,162.34,69.58
2374,3,825,3,1.76,5.28,1.06,4.22
2374,4,1701,4,18.15,72.6,14.52,58.08
2374,5,1028,9,7.28,65.52,13.1,52.42
2374,6,1002,5,13.73,68.65,13.73,54.92
2374,7,1343,5,145.98,729.9,364.95,364.95
2374,8,779,3,35.44,106.32,21.26,85.06
2374,9,97,3,11.54,34.62,6.92,27.7
2375,1,911,4,6.24,24.96,0.0,24.96
2376,1,1619,1,43.13,43.13,0.0,43.13
2377,1,621,3,1.88,5.64,0.0,5.64
2378,1,1243,3,63.98,191.94,134.36,57.58
2378,2,1348,6,6.48,38.88,7.78,31.1
2378,3,1599,3,12.58,37.74,7.55,30.19
2378,4,48,5,10.9,54.5,10.9,43.6
2378,5,1702,2,2.98,5.96,1.19,4.77
2378,6,154,2,17.3,34.6,24.22,10.38
2378,7,79,8,5.58,44.64,31.25,13.39
2379,1,782,1,65.99,65.99,26.4,39.59
2379,2,1309,9,12.64,113.76,22.75,91.01
2380,1,641,2,18.97,37.94,0.0,37.94
2380,2,1451,10,4.28,42.8,0.0,42.8
2380,3,603,3,11.21,33.63,0.0,33.63
2381,1,1250,3,26.17,78.51,15.7,62.81
2382,1,1690,4,48.91,195.64,0.0,195.64
2382,2,1192,2,119.95,239.9,0.0,239.9
2383,1,324,3,180.98,542.94,162.88,380.06
2383,2,362,4,499.99,1999.96,799.98,1199.98
2383,3,1703,3,20.24,60.72,12.14,48.58
2384,1,151,3,5.98,17.94,0.0,17.94
2385,1,230,3,7.61,22.83,4.57,18.26
2385,2,1657,2,21.66,43.32,8.66,34.66
2385,3,544,2,50.97,101.94,20.39,81.55
2385,4,1044,4,70.98,283.92,56.78,227.14
2386,1,1500,2,5.18,10.36,0.0,10.36
2387,1,1365,8,289.53,2316.24,1852.99,463.25
2387,2,658,6,79.99,479.94,95.99,383.95
2388,1,445,6,24.92,149.52,104.66,44.86
2389,1,1704,7,14.45,101.15,70.8,30.35
2389,2,164,3,60.74,182.22,54.67,127.55
2389,3,1417,3,32.48,97.44,19.49,77.95
2390,1,237,4,4.38,17.52,3.5,14.02
2391,1,1157,2,34.76,69.52,0.0,69.52
2391,2,869,3,1.88,5.64,0.0,5.64
2392,1,1213,3,5.74,17.22,3.44,13.78
2393,1,1361,6,40.98,245.88,0.0,245.88
2393,2,763,3,12.21,36.63,0.0,36.63
2393,3,1012,2,11.29,22.58,0.0,22.58
2393,4,926,3,4.13,12.39,0.0,12.39
2394,1,1231,5,9.98,49.9,9.98,39.92
2394,2,1324,2,30.98,61.96,0.0,61.96
2394,3,800,4,6.23,24.92,4.98,19.94
2395,1,859,2,6.33,12.66,8.86,3.8
2395,2,875,6,5.78,34.68,6.94,27.74
2395,3,195,4,65.99,263.96,105.58,158.38
2396,1,94,2,13.79,27.58,0.0,27.58
2397,1,1489,3,6.17,18.51,12.96,5.55
2398,1,887,5,60.98,304.9,60.98,243.92
2399,1,1029,4,3.74,14.96,0.0,14.96
2400,1,308,2,4.49,8.98,1.8,7.18
2401,1,237,3,4.38,13.14,2.63,10.51
2402,1,804,5,65.99,329.95,65.99,263.96
2402,2,360,11,8.14,89.54,17.91,71.63
2402,3,1133,1,11.66,11.66,2.33,9.33
2403,1,426,2,2.94,5.88,0.0,5.88
2403,2,2,5,243.98,1219.9,243.98,975.92
2403,3,109,8,37.98,303.84,0.0,303.84
2403,4,460,6,80.98,485.88,0.0,485.88
2404,1,1007,3,4.18,12.54,0.0,12.54
2404,2,384,3,2.98,8.94,0.0,8.94
2404,3,51,3,3.08,9.24,0.0,9.24
2405,1,706,3,29.17,87.51,17.5,70.01
2405,2,276,4,19.4,77.6,0.0,77.6
2405,3,1705,9,51.65,464.85,0.0,464.85
2406,1,1064,7,1.82,12.74,2.55,10.19
2407,1,1177,2,896.99,1793.98,0.0,1793.98
2408,1,1357,6,157.99,947.94,189.59,758.35
2409,1,987,1,25.46,25.46,5.09,20.37
2409,2,351,3,20.77,62.31,12.46,49.85
2410,1,517,3,79.99,239.97,0.0,239.97
2411,1,446,6,500.98,3005.88,601.18,2404.7
2411,2,1243,11,63.98,703.78,140.76,563.02
2411,3,157,3,114.97,344.91,0.0,344.91
2411,4,746,3,2.88,8.64,0.0,8.64
2412,1,930,2,74.99,149.98,59.99,89.99
2412,2,1128,7,40.99,286.93,57.39,229.54
2413,1,1706,2,1.14,2.28,0.46,1.82
2413,2,1550,5,18.32,91.6,73.28,18.32
2413,3,1513,3,20.34,61.02,12.2,48.82
2413,4,306,1,5.94,5.94,4.75,1.19
2414,1,539,5,29.95,149.75,29.95,119.8
2415,1,1425,2,38.48,76.96,15.39,61.57
2415,2,680,3,2.58,7.74,1.55,6.19
2416,1,1700,3,2.46,7.38,5.17,2.21
2417,1,1511,2,2.66,5.32,0.0,5.32
2417,2,2,4,243.98,975.92,0.0,975.92
2417,3,1288,9,249.99,2249.91,0.0,2249.91
2417,4,356,4,14.98,59.92,0.0,59.92
2418,1,1637,5,42.8,214.0,42.8,171.2
2418,2,1643,2,1.68,3.36,0.0,3.36
2419,1,1139,5,22.84,114.2,0.0,114.2
2420,1,213,3,60.89,182.67,0.0,182.67
2420,2,659,6,16.95,101.7,0.0,101.7
2420,3,459,3,375.34,1126.02,0.0,1126.02
2420,4,1673,6,210.55,1263.3,0.0,1263.3
2421,1,455,3,2.94,8.82,0.0,8.82
2421,2,1238,2,18.97,37.94,0.0,37.94
2421,3,1707,2,2.1,4.2,0.0,4.2
2421,4,419,2,113.64,227.28,0.0,227.28
2421,5,137,1,47.9,47.9,0.0,47.9
2421,6,1504,2,30.98,61.96,0.0,61.96
2421,7,1363,4,279.48,1117.92,0.0,1117.92
2422,1,1402,2,130.98,261.96,78.59,183.37
2422,2,389,2,4.98,9.96,1.99,7.97
2423,1,1046,8,10.98,87.84,61.49,26.35
2424,1,773,4,120.33,481.32,0.0,481.32
2424,2,1353,1,13.98,13.98,0.0,13.98
2425,1,807,6,5.4,32.4,6.48,25.92
2425,2,581,3,30.53,91.59,0.0,91.59
2426,1,624,3,320.98,962.94,288.88,674.06
2427,1,1548,4,5.73,22.92,0.0,22.92
2427,2,399,5,53.98,269.9,0.0,269.9
2428,1,1182,8,4.92,39.36,27.55,11.81
2428,2,1708,2,7.99,15.98,6.39,9.59
2429,1,589,3,7.64,22.92,4.58,18.34
2429,2,713,7,6.48,45.36,9.07,36.29
2429,3,432,2,69.99,139.98,28.0,111.98
2429,4,1407,5,3.98,19.9,13.93,5.97
2429,5,808,2,4.18,8.36,5.85,2.51
2430,1,31,2,17.98,35.96,0.0,35.96
2430,2,800,3,6.23,18.69,3.74,14.95
2431,1,370,7,11.99,83.93,16.79,67.14
2431,2,1709,3,120.98,362.94,108.88,254.06
2432,1,267,3,57.98,173.94,0.0,173.94
2432,2,1134,2,115.99,231.98,0.0,231.98
2433,1,1213,2,5.74,11.48,9.18,2.3
2434,1,1697,2,48.04,96.08,0.0,96.08
2434,2,805,2,1.81,3.62,0.0,3.62
2434,3,922,6,104.85,629.1,0.0,629.1
2434,4,1410,2,45.24,90.48,0.0,90.48
2435,1,1454,2,7.44,14.88,0.0,14.88
2436,1,963,1,182.55,182.55,91.28,91.27
2437,1,1194,3,6.48,19.44,0.0,19.44
2437,2,1181,3,299.05,897.15,0.0,897.15
2438,1,333,5,11.55,57.75,0.0,57.75
2438,2,812,3,4.98,14.94,0.0,14.94
2439,1,1176,2,11.55,23.1,0.0,23.1
2440,1,1359,1,15.67,15.67,3.13,12.54
2440,2,752,2,1.8,3.6,2.52,1.08
2440,3,1015,3,1.88,5.64,1.13,4.51
2441,1,1710,3,6.99,20.97,4.19,16.78
2442,1,545,7,4.82,33.74,0.0,33.74
2443,1,1245,5,265.17,1325.85,0.0,1325.85
2443,2,1220,3,130.98,392.94,58.94,334.0
2443,3,182,5,3.98,19.9,0.0,19.9
2444,1,902,9,140.98,1268.82,0.0,1268.82
2444,2,1532,4,70.98,283.92,0.0,283.92
2444,3,889,2,2.84,5.68,0.0,5.68
2445,1,459,1,375.34,375.34,0.0,375.34
2446,1,1697,2,48.04,96.08,0.0,96.08
2446,2,348,2,7.3,14.6,2.92,11.68
2446,3,53,2,2.18,4.36,0.0,4.36
2447,1,149,4,7.31,29.24,0.0,29.24
2448,1,543,7,20.98,146.86,29.37,117.49
2448,2,546,3,6.28,18.84,0.0,18.84
2449,1,155,3,4.14,12.42,0.0,12.42
2450,1,89,2,6.48,12.96,0.0,12.96
2451,1,1711,1,69.48,69.48,0.0,69.48
2452,1,1301,2,42.95,85.9,0.0,85.9
2453,1,680,7,2.58,18.06,0.0,18.06
2453,2,955,3,26.38,79.14,0.0,79.14
2453,3,1457,2,18.7,37.4,0.0,37.4
2454,1,1376,2,6.28,12.56,10.05,2.51
2454,2,1712,9,2.62,23.58,4.72,18.86
2455,1,1082,1,76.49,76.49,15.3,61.19
2455,2,1528,1,67.84,67.84,0.0,67.84
2456,1,213,1,60.89,60.89,12.18,48.71
2456,2,251,3,5.98,17.94,0.0,17.94
2456,3,872,3,80.98,242.94,0.0,242.94
2457,1,626,4,6.47,25.88,18.12,7.76
2458,1,1286,4,145.95,583.8,116.76,467.04
2459,1,1301,3,42.95,128.85,0.0,128.85
2459,2,795,2,4.2,8.4,0.0,8.4
2459,3,410,2,99.99,199.98,0.0,199.98
2459,4,914,1,110.98,110.98,0.0,110.98
2460,1,71,2,129.99,259.98,52.0,207.98
2460,2,1438,2,22.57,45.14,9.03,36.11
2460,3,643,2,22.23,44.46,8.89,35.57
2460,4,418,2,55.48,110.96,22.19,88.77
2461,1,1409,2,6.45,12.9,0.0,12.9
2462,1,770,9,99.6,896.4,179.28,717.12
2463,1,881,5,5.34,26.7,5.34,21.36
2463,2,808,2,4.18,8.36,1.67,6.69
2463,3,958,6,128.99,773.94,0.0,773.94
2464,1,1258,3,8.57,25.71,5.14,20.57
2464,2,931,2,10.89,21.78,17.42,4.36
2464,3,1629,4,5.95,23.8,4.76,19.04
2465,1,710,2,2.61,5.22,0.0,5.22
2466,1,87,3,28.28,84.84,0.0,84.84
2467,1,805,5,1.81,9.05,1.81,7.24
2468,1,783,5,2.88,14.4,0.0,14.4
2469,1,491,3,6.48,19.44,3.89,15.55
2469,2,158,6,276.2,1657.2,331.44,1325.76
2469,3,1500,2,5.18,10.36,7.25,3.11
2470,1,758,3,2.78,8.34,1.67,6.67
2470,2,884,4,215.44,861.76,172.35,689.41
2471,1,1626,5,1889.99,9449.95,7559.96,1889.99
2472,1,756,8,8.74,69.92,13.98,55.94
2472,2,1241,8,2.88,23.04,4.61,18.43
2472,3,535,5,5.08,25.4,5.08,20.32
2473,1,1527,4,16.27,65.08,13.02,52.06
2474,1,1713,1,60.98,60.98,12.2,48.78
2474,2,635,4,10.91,43.64,30.55,13.09
2475,1,1547,1,136.99,136.99,27.4,109.59
2475,2,1714,5,11.34,56.7,0.0,56.7
2476,1,1106,1,79.99,79.99,0.0,79.99
2477,1,1206,5,13.9,69.5,0.0,69.5
2477,2,137,4,47.9,191.6,0.0,191.6
2478,1,1715,2,5.28,10.56,0.0,10.56
2479,1,1366,3,15.93,47.79,0.0,47.79
2480,1,385,5,142.86,714.3,0.0,714.3
2481,1,1716,2,1160.95,2321.9,0.0,2321.9
2481,2,1199,3,5.98,17.94,0.0,17.94
2482,1,133,1,31.74,31.74,22.22,9.52
2482,2,421,6,219.99,1319.94,527.98,791.96
2482,3,521,3,5.47,16.41,11.49,4.92
2483,1,900,7,99.99,699.93,489.95,209.98
2484,1,444,3,37.7,113.1,79.17,33.93
2484,2,1717,7,39.7,277.9,55.58,222.32
2484,3,1718,6,58.49,350.94,140.38,210.56
2485,1,192,7,6.28,43.96,8.79,35.17
2485,2,1719,4,625.99,2503.96,1001.58,1502.38
2486,1,225,3,3.37,10.11,0.0,10.11
2486,2,218,3,257.49,772.47,0.0,772.47
2486,3,683,2,10.23,20.46,0.0,20.46
2487,1,414,3,115.86,347.58,0.0,347.58
2488,1,478,2,36.32,72.64,0.0,72.64
2488,2,218,3,257.49,772.47,0.0,772.47
2488,3,1612,4,9.98,39.92,0.0,39.92
2489,1,1596,2,16.74,33.48,0.0,33.48
2489,2,349,3,153.99,461.97,0.0,461.97
2489,3,15,2,68.81,137.62,0.0,137.62
2489,4,1720,3,100.89,302.67,0.0,302.67
2490,1,591,3,99.99,299.97,59.99,239.98
2491,1,1478,3,2.78,8.34,0.0,8.34
2491,2,1258,1,8.57,8.57,0.0,8.57
2491,3,441,8,18.69,149.52,29.9,119.62
2492,1,57,3,70.98,212.94,0.0,212.94
2492,2,1277,1,26.49,26.49,0.0,26.49
2493,1,1658,5,137.48,687.4,0.0,687.4
2494,1,563,3,217.85,653.55,0.0,653.55
2494,2,659,2,16.95,33.9,0.0,33.9
2495,1,604,5,59.99,299.95,59.99,239.96
2496,1,720,4,71.37,285.48,85.64,199.84
2496,2,1119,2,358.0,716.0,0.0,716.0
2496,3,352,7,31.58,221.06,0.0,221.06
2497,1,1438,3,22.57,67.71,0.0,67.71
2497,2,792,4,32.48,129.92,0.0,129.92
2497,3,690,9,51.94,467.46,0.0,467.46
2497,4,1636,5,12.28,61.4,0.0,61.4
2497,5,735,4,180.19,720.76,0.0,720.76
2497,6,871,3,2.16,6.48,1.3,5.18
2497,7,1631,5,2.94,14.7,0.0,14.7
2498,1,700,7,5.81,40.67,32.54,8.13
2498,2,649,2,49.99,99.98,20.0,79.98
2499,1,1287,2,9.27,18.54,0.0,18.54
2500,1,374,2,15.25,30.5,6.1,24.4
2501,1,1159,4,48.91,195.64,0.0,195.64
2502,1,770,5,99.6,498.0,99.6,398.4
2502,2,455,3,2.94,8.82,1.76,7.06
2502,3,588,9,220.98,1988.82,636.42,1352.4
2503,1,1611,5,5.28,26.4,0.0,26.4
2503,2,701,6,6.98,41.88,0.0,41.88
2504,1,806,9,36.98,332.82,232.97,99.85
2505,1,755,2,349.99,699.98,0.0,699.98
2505,2,392,9,64.98,584.82,0.0,584.82
2506,1,716,2,21.99,43.98,0.0,43.98
2506,2,1067,3,125.99,377.97,0.0,377.97
2506,3,480,3,41.32,123.96,0.0,123.96
2507,1,35,2,195.99,391.98,0.0,391.98
2508,1,266,3,159.99,479.97,95.99,383.98
2508,2,412,7,424.21,2969.47,1187.79,1781.68
2509,1,1047,5,4.28,21.4,0.0,21.4
2510,1,1573,1,549.99,549.99,0.0,549.99
2510,2,1095,3,62.05,186.15,18.62,167.53
2510,3,119,3,12.78,38.34,0.0,38.34
2510,4,1105,6,8.98,53.88,0.0,53.88
2510,5,1522,2,149.99,299.98,0.0,299.98
2511,1,954,4,15.7,62.8,0.0,62.8
2512,1,531,2,8.69,17.38,3.48,13.9
2513,1,215,5,212.6,1063.0,318.9,744.1
2513,2,603,5,11.21,56.05,11.21,44.84
2513,3,1667,2,286.85,573.7,172.11,401.59
2514,1,526,3,6.08,18.24,0.0,18.24
2515,1,1249,3,140.98,422.94,63.44,359.5
2515,2,471,1,10.48,10.48,0.0,10.48
2516,1,491,4,6.48,25.92,5.18,20.74
2517,1,917,4,10.99,43.96,8.79,35.17
2517,2,983,3,26.96,80.88,16.18,64.7
2518,1,780,4,26.38,105.52,0.0,105.52
2519,1,498,2,14.48,28.96,23.17,5.79
2520,1,1721,7,110.99,776.93,310.77,466.16
2520,2,554,1,12.89,12.89,2.58,10.31
2520,3,799,3,2.84,8.52,5.96,2.56
2521,1,1384,2,4.98,9.96,1.99,7.97
2521,2,599,1,10.98,10.98,2.2,8.78
2522,1,243,3,1.26,3.78,0.76,3.02
2523,1,457,3,17.15,51.45,0.0,51.45
2524,1,1298,4,17.52,70.08,56.06,14.02
2524,2,839,5,85.98,429.9,214.95,214.95
2524,3,851,4,10.95,43.8,8.76,35.04
2524,4,1105,3,8.98,26.94,16.16,10.78
2524,5,1024,2,11.5,23.0,18.4,4.6
2524,6,211,2,21.98,43.96,8.79,35.17
2525,1,417,3,7.98,23.94,4.79,19.15
2526,1,325,2,2.78,5.56,1.11,4.45
2526,2,728,1,6.48,6.48,1.3,5.18
2526,3,13,3,6.48,19.44,3.89,15.55
2527,1,145,6,8.34,50.04,10.01,40.03
2527,2,61,3,6.99,20.97,4.19,16.78
2528,1,1341,4,58.22,232.88,46.58,186.3
2529,1,1351,4,16.59,66.36,0.0,66.36
2530,1,513,9,5.84,52.56,10.51,42.05
2530,2,208,5,16.98,84.9,16.98,67.92
2531,1,467,6,10.94,65.64,13.13,52.51
2531,2,42,6,38.94,233.64,46.73,186.91
2531,3,1408,4,3.14,12.56,2.51,10.05
2532,1,1722,9,4.86,43.74,26.24,17.5
2533,1,1308,3,6.48,19.44,3.89,15.55
2534,1,308,3,4.49,13.47,2.69,10.78
2535,1,1723,1,4.13,4.13,0.83,3.3
2536,1,1033,1,35.48,35.48,0.0,35.48
2537,1,272,3,11.48,34.44,0.0,34.44
2537,2,1549,7,89.99,629.93,0.0,629.93
2537,3,1046,9,10.98,98.82,19.76,79.06
2538,1,244,5,46.51,232.55,0.0,232.55
2538,2,1136,2,49.99,99.98,0.0,99.98
2538,3,1724,3,6.48,19.44,0.0,19.44
2538,4,728,2,6.48,12.96,0.0,12.96
2539,1,978,9,85.98,773.82,309.53,464.29
2539,2,707,7,9.78,68.46,0.0,68.46
2539,3,815,4,699.99,2799.96,0.0,2799.96
2539,4,228,2,300.65,601.3,0.0,601.3
2539,5,1260,1,16.99,16.99,0.0,16.99
2539,6,1486,3,95.99,287.97,0.0,287.97
2539,7,1464,9,4.98,44.82,0.0,44.82
2540,1,1309,8,12.64,101.12,0.0,101.12
2541,1,818,3,44.99,134.97,26.99,107.98
2542,1,1613,7,8.39,58.73,0.0,58.73
2542,2,706,4,29.17,116.68,23.34,93.34
2543,1,264,5,3.41,17.05,0.0,17.05
2544,1,882,2,5.06,10.12,2.02,8.1
2545,1,561,4,7.59,30.36,0.0,30.36
2546,1,838,3,7.78,23.34,0.0,23.34
2546,2,1541,5,10.31,51.55,0.0,51.55
2547,1,260,2,59.95,119.9,0.0,119.9
2548,1,2,6,243.98,1463.88,146.39,1317.49
2548,2,1445,8,7.98,63.84,0.0,63.84
2548,3,308,1,4.49,4.49,0.9,3.59
2549,1,485,2,43.13,86.26,0.0,86.26
2549,2,1157,4,34.76,139.04,0.0,139.04
2549,3,1268,4,11.7,46.8,0.0,46.8
2550,1,1566,4,2.67,10.68,2.14,8.54
2550,2,655,3,350.99,1052.97,210.59,842.38
2551,1,1247,3,404.95,1214.85,0.0,1214.85
2552,1,299,2,33.89,67.78,0.0,67.78
2553,1,862,5,7.98,39.9,0.0,39.9
2554,1,473,1,3.36,3.36,0.67,2.69
2554,2,209,3,2.2,6.6,0.0,6.6
2555,1,21,4,7.1,28.4,0.0,28.4
2555,2,1461,3,70.98,212.94,0.0,212.94
2556,1,1719,2,625.99,1251.98,250.4,1001.58
2556,2,1632,3,270.98,812.94,243.88,569.06
2556,3,91,2,17.78,35.56,21.34,14.22
2557,1,195,2,65.99,131.98,26.4,105.58
2557,2,1301,2,42.95,85.9,17.18,68.72
2558,1,1529,8,170.98,1367.84,0.0,1367.84
2559,1,84,2,150.98,301.96,0.0,301.96
2560,1,57,3,70.98,212.94,42.59,170.35
2561,1,131,2,1.95,3.9,0.0,3.9
2561,2,1013,3,4.28,12.84,0.0,12.84
2561,3,219,3,5.28,15.84,0.0,15.84
2561,4,500,3,187.98,563.94,0.0,563.94
2561,5,1019,3,20.98,62.94,0.0,62.94
2561,6,519,3,178.47,535.41,0.0,535.41
2562,1,484,5,700.98,3504.9,0.0,3504.9
2562,2,695,3,48.04,144.12,0.0,144.12
2562,3,922,3,104.85,314.55,0.0,314.55
2563,1,320,1,4.26,4.26,0.85,3.41
2564,1,1473,2,5.18,10.36,8.29,2.07
2564,2,1628,3,160.98,482.94,154.54,328.4
2565,1,1198,2,33.28,66.56,13.31,53.25
2566,1,256,3,2.08,6.24,1.25,4.99
2567,1,1156,2,18.84,37.68,0.0,37.68
2567,2,298,2,161.61,323.22,64.64,258.58
2567,3,984,2,37.92,75.84,0.0,75.84
2568,1,1724,7,6.48,45.36,0.0,45.36
2568,2,786,3,15.26,45.78,0.0,45.78
2569,1,1679,3,13.43,40.29,0.0,40.29
2569,2,556,7,5.53,38.71,0.0,38.71
2570,1,459,6,375.34,2252.04,450.41,1801.63
2571,1,1595,8,155.99,1247.92,499.17,748.75
2572,1,960,4,49.99,199.96,0.0,199.96
2572,2,378,7,216.6,1516.2,0.0,1516.2
2573,1,1068,6,34.99,209.94,41.99,167.95
2573,2,1474,2,28.15,56.3,11.26,45.04
2574,1,1725,2,11.58,23.16,0.0,23.16
2575,1,125,5,79.52,397.6,0.0,397.6
2575,2,1636,7,12.28,85.96,0.0,85.96
2575,3,347,4,3.28,13.12,0.0,13.12
2575,4,339,3,15.22,45.66,0.0,45.66
2576,1,440,3,52.71,158.13,0.0,158.13
2576,2,48,5,10.9,54.5,10.9,43.6
2577,1,1360,3,1637.53,4912.59,982.52,3930.07
2577,2,1580,1,2.88,2.88,0.58,2.3
2577,3,1150,3,179.99,539.97,107.99,431.98
2577,4,541,7,7.45,52.15,10.43,41.72
2578,1,944,7,14.89,104.23,0.0,104.23
2578,2,1248,3,23.42,70.26,0.0,70.26
2579,1,183,2,4.63,9.26,0.0,9.26
2579,2,46,2,52.99,105.98,0.0,105.98
2579,3,311,1,1.24,1.24,0.0,1.24
2579,4,255,2,10.35,20.7,0.0,20.7
2579,5,1011,5,5.78,28.9,0.0,28.9
2579,6,114,1,27.18,27.18,0.0,27.18
2580,1,1450,3,155.06,465.18,0.0,465.18
2581,1,763,3,12.21,36.63,0.0,36.63
2582,1,457,3,17.15,51.45,0.0,51.45
2582,2,949,3,2.61,7.83,0.0,7.83
2582,3,1659,5,7.08,35.4,0.0,35.4
2582,4,458,5,5.98,29.9,0.0,29.9
2583,1,756,2,8.74,17.48,0.0,17.48
2584,1,146,3,26.38,79.14,0.0,79.14
2585,1,60,5,1.68,8.4,0.0,8.4
2586,1,1460,7,71.18,498.26,0.0,498.26
2587,1,1625,3,70.98,212.94,0.0,212.94
2588,1,1726,7,100.98,706.86,0.0,706.86
2588,2,462,5,22.99,114.95,0.0,114.95
2588,3,1489,7,6.17,43.19,0.0,43.19
2589,1,418,3,55.48,166.44,0.0,166.44
2590,1,1317,5,9.14,45.7,9.14,36.56
2590,2,1562,6,38.78,232.68,46.54,186.14
2590,3,588,2,220.98,441.96,88.39,353.57
2591,1,1523,2,40.99,81.98,0.0,81.98
2592,1,1317,2,9.14,18.28,3.66,14.62
2592,2,617,5,174.29,871.45,174.29,697.16
2592,3,1436,1,30.93,30.93,0.0,30.93
2592,4,186,7,4.91,34.37,6.87,27.5
2593,1,1720,6,100.89,605.34,0.0,605.34
2594,1,115,1,262.51,262.51,52.5,210.01
2595,1,1550,3,18.32,54.96,0.0,54.96
2596,1,860,3,54.74,164.22,0.0,164.22
2596,2,431,3,120.98,362.94,0.0,362.94
2596,3,247,2,29.99,59.98,0.0,59.98
2597,1,17,3,110.98,332.94,0.0,332.94
2597,2,445,2,24.92,49.84,9.97,39.87
2598,1,1727,2,6.84,13.68,0.0,13.68
2599,1,556,3,5.53,16.59,13.27,3.32
2600,1,865,1,10.44,10.44,0.0,10.44
2601,1,1728,2,85.29,170.58,34.12,136.46
2601,2,193,3,138.99,416.97,83.39,333.58
2601,3,461,2,7.84,15.68,3.14,12.54
2602,1,96,8,12.98,103.84,83.07,20.77
2603,1,175,3,14.5,43.5,0.0,43.5
2604,1,1329,4,3.93,15.72,3.14,12.58
2605,1,960,5,49.99,249.95,0.0,249.95
2605,2,1494,4,12.28,49.12,0.0,49.12
2606,1,1307,3,60.97,182.91,0.0,182.91
2607,1,1081,2,67.28,134.56,26.91,107.65
2608,1,475,2,70.98,141.96,42.59,99.37
2608,2,1479,2,20.98,41.96,8.39,33.57
2609,1,1437,2,5.28,10.56,0.0,10.56
2610,1,833,6,6.48,38.88,0.0,38.88
2611,1,729,5,7.04,35.2,0.0,35.2
2612,1,641,3,18.97,56.91,11.38,45.53
2613,1,1362,3,81.99,245.97,49.19,196.78
2613,2,348,2,7.3,14.6,11.68,2.92
2613,3,739,1,286.85,286.85,86.06,200.79
2613,4,1208,4,14.59,58.36,11.67,46.69
2613,5,1584,3,9.11,27.33,5.47,21.86
2614,1,1018,2,5.88,11.76,0.0,11.76
2614,2,1559,3,55.98,167.94,0.0,167.94
2614,3,1035,1,3.89,3.89,0.0,3.89
2615,1,1729,4,13.11,52.44,0.0,52.44
2616,1,75,4,8.09,32.36,0.0,32.36
2616,2,724,5,81.32,406.6,0.0,406.6
2617,1,6,4,6.98,27.92,0.0,27.92
2617,2,720,7,71.37,499.59,99.92,399.67
2618,1,745,4,3.12,12.48,8.74,3.74
2619,1,468,3,238.4,715.2,0.0,715.2
2620,1,241,4,39.95,159.8,0.0,159.8
2620,2,1045,5,8.95,44.75,0.0,44.75
2621,1,168,6,80.98,485.88,145.76,340.12
2622,1,955,4,26.38,105.52,0.0,105.52
2623,1,1557,1,13.48,13.48,0.0,13.48
2624,1,1355,2,42.76,85.52,0.0,85.52
2625,1,51,2,3.08,6.16,0.0,6.16
2625,2,315,3,12.28,36.84,0.0,36.84
2626,1,1506,3,5.28,15.84,0.0,15.84
2626,2,580,3,14.8,44.4,0.0,44.4
2627,1,112,9,2.95,26.55,5.31,21.24
2627,2,123,8,3.98,31.84,22.29,9.55
2627,3,900,3,99.99,299.97,209.98,89.99
2628,1,1128,4,40.99,163.96,0.0,163.96
2629,1,863,2,11.19,22.38,4.48,17.9
2629,2,158,5,276.2,1381.0,414.3,966.7
2629,3,68,6,37.94,227.64,45.53,182.11
